estimate,m,αᵢ,π,only_firstclass
0.07205541082005082,10,0.1,0.5,true
0.0512077543138463,10,0.1,0.5,true
0.034452454780174016,10,0.1,0.5,true
0.06245759485045438,10,0.1,0.5,true
0.05142599679571487,10,0.1,0.5,true
0.12104031012022069,10,0.1,0.5,true
0.06643774421829983,10,0.1,0.5,true
0.05010848157931705,10,0.1,0.5,true
0.12036010844046907,10,0.1,0.5,true
0.13334041175391037,10,0.1,0.5,true
0.029993867291785818,10,0.1,0.5,true
0.057103531674262534,10,0.1,0.5,true
0.10203175382188817,10,0.1,0.5,true
0.1553361730378546,10,0.1,0.5,true
0.04435294282557306,10,0.1,0.5,true
0.03708672392093504,10,0.1,0.5,true
0.03366319022183333,10,0.1,0.5,true
0.14239337824126333,10,0.1,0.5,true
0.025608839610458168,10,0.1,0.5,true
0.05337915651977604,10,0.1,0.5,true
0.01438806638875639,10,0.1,0.5,true
0.07143828829951888,10,0.1,0.5,true
0.10570064638843767,10,0.1,0.5,true
0.031854369301565856,10,0.1,0.5,true
0.07542168262822964,10,0.1,0.5,true
0.08081977571893356,10,0.1,0.5,true
0.0901316273915928,10,0.1,0.5,true
0.026636219879632796,10,0.1,0.5,true
0.0560935588454968,10,0.1,0.5,true
0.03088934612846745,10,0.1,0.5,true
0.07261217214094515,10,0.1,0.5,true
0.10351214869095975,10,0.1,0.5,true
0.07035316047341474,10,0.1,0.5,true
0.09903783324237966,10,0.1,0.5,true
0.09511971522538028,10,0.1,0.5,true
0.1276394456684413,10,0.1,0.5,true
0.03159405441252452,10,0.1,0.5,true
0.0723397450358192,10,0.1,0.5,true
0.05793384247515643,10,0.1,0.5,true
0.07451383434352771,10,0.1,0.5,true
0.08105855050548225,10,0.1,0.5,true
0.08449572170037623,10,0.1,0.5,true
0.02327593113868301,10,0.1,0.5,true
0.09395487214131962,10,0.1,0.5,true
0.04720209573878946,10,0.1,0.5,true
0.06677700109095623,10,0.1,0.5,true
0.03058492216792823,10,0.1,0.5,true
0.08794752857457067,10,0.1,0.5,true
0.07629040179724943,10,0.1,0.5,true
0.07434461443341386,10,0.1,0.5,true
0.0394405758141122,10,0.1,0.5,true
0.022754243267890516,10,0.1,0.5,true
0.0350339015798137,10,0.1,0.5,true
0.10008533034327713,10,0.1,0.5,true
0.0405970237399708,10,0.1,0.5,true
0.054202944383162976,10,0.1,0.5,true
0.0972312544468687,10,0.1,0.5,true
0.07698366054304508,10,0.1,0.5,true
0.07210057628572396,10,0.1,0.5,true
0.10737124999610918,10,0.1,0.5,true
0.0558735295786582,10,0.1,0.5,true
0.01858280838665588,10,0.1,0.5,true
0.05843247651017809,10,0.1,0.5,true
0.07979726633493996,10,0.1,0.5,true
0.05918195496127952,10,0.1,0.5,true
0.026617796687312307,10,0.1,0.5,true
0.05077823330201797,10,0.1,0.5,true
0.06826093872982479,10,0.1,0.5,true
0.035540000077785905,10,0.1,0.5,true
0.10764790827981702,10,0.1,0.5,true
0.04816839672246105,10,0.1,0.5,true
0.041523511764150825,10,0.1,0.5,true
0.0783424495766597,10,0.1,0.5,true
0.029924879932289362,10,0.1,0.5,true
0.032462130650600635,10,0.1,0.5,true
0.06972629626583554,10,0.1,0.5,true
0.04256686160646183,10,0.1,0.5,true
0.029330959241473695,10,0.1,0.5,true
0.04205430441374148,10,0.1,0.5,true
0.03529410216542609,10,0.1,0.5,true
0.02935477802284772,10,0.1,0.5,true
0.052484888952851076,10,0.1,0.5,true
0.058969237297605434,10,0.1,0.5,true
0.08874901875140889,10,0.1,0.5,true
0.044742895063547006,10,0.1,0.5,true
0.02700754459962567,10,0.1,0.5,true
0.025341888823355647,10,0.1,0.5,true
0.09316503699793657,10,0.1,0.5,true
0.09668976669595838,10,0.1,0.5,true
0.015498555013810802,10,0.1,0.5,true
0.0649399251111679,10,0.1,0.5,true
0.11368483269074418,10,0.1,0.5,true
0.10455025371540239,10,0.1,0.5,true
0.05111012656570959,10,0.1,0.5,true
0.02225013300647214,10,0.1,0.5,true
0.022958355179129405,10,0.1,0.5,true
0.04080999619100002,10,0.1,0.5,true
0.061250691141769766,10,0.1,0.5,true
0.03968405890585325,10,0.1,0.5,true
0.039471024846388376,10,0.1,0.5,true
0.1264038682396426,10,0.1,0.5,true
0.024676558794530803,10,0.1,0.5,true
0.10916154671397625,10,0.1,0.5,true
0.040855658232604786,10,0.1,0.5,true
0.07694314075812156,10,0.1,0.5,true
0.025361284953804825,10,0.1,0.5,true
0.02337580408012277,10,0.1,0.5,true
0.09833019198876566,10,0.1,0.5,true
0.16334781686007588,10,0.1,0.5,true
0.10950620149487647,10,0.1,0.5,true
0.10467374098628598,10,0.1,0.5,true
0.06422603241742991,10,0.1,0.5,true
0.03221496699163822,10,0.1,0.5,true
0.0581565281301908,10,0.1,0.5,true
0.07291663150784752,10,0.1,0.5,true
0.07065549968250075,10,0.1,0.5,true
0.07779235083645293,10,0.1,0.5,true
0.03779392257676083,10,0.1,0.5,true
0.06398970842280681,10,0.1,0.5,true
0.04908035497824306,10,0.1,0.5,true
0.04199549890019978,10,0.1,0.5,true
0.02325697445530053,10,0.1,0.5,true
0.1377382046194044,10,0.1,0.5,true
0.09152005472714045,10,0.1,0.5,true
0.02834136126583736,10,0.1,0.5,true
0.06534412500479812,10,0.1,0.5,true
0.019843971474114395,10,0.1,0.5,true
0.059597852002093506,10,0.1,0.5,true
0.059469925388878575,10,0.1,0.5,true
0.05292290867996407,10,0.1,0.5,true
0.019667746291560487,10,0.1,0.5,true
0.10957155020189306,10,0.1,0.5,true
0.0848120789654231,10,0.1,0.5,true
0.07165623967267992,10,0.1,0.5,true
0.030276475517335893,10,0.1,0.5,true
0.04212128115451674,10,0.1,0.5,true
0.11022415274317124,10,0.1,0.5,true
0.052675980676889084,10,0.1,0.5,true
0.09265684866005564,10,0.1,0.5,true
0.09814502134174238,10,0.1,0.5,true
0.08211094391798028,10,0.1,0.5,true
0.042161892588061904,10,0.1,0.5,true
0.03240082982657934,10,0.1,0.5,true
0.07245107577896079,10,0.1,0.5,true
0.07137126073384364,10,0.1,0.5,true
0.1155093621512525,10,0.1,0.5,true
0.0373444185034341,10,0.1,0.5,true
0.042182531301568474,10,0.1,0.5,true
0.057418982208034736,10,0.1,0.5,true
0.08184489910481596,10,0.1,0.5,true
0.059619144268156066,10,0.1,0.5,true
0.033177633841605776,10,0.1,0.5,true
0.10707483736857884,10,0.1,0.5,true
0.047283707364353736,10,0.1,0.5,true
0.03561038894567006,10,0.1,0.5,true
0.04875716861731017,10,0.1,0.5,true
0.04153110024868828,10,0.1,0.5,true
0.036785192054624404,10,0.1,0.5,true
0.1035225022363892,10,0.1,0.5,true
0.09215177293930261,10,0.1,0.5,true
0.03656507341722592,10,0.1,0.5,true
0.02660706784859573,10,0.1,0.5,true
0.016487013213301774,10,0.1,0.5,true
0.051649060889926005,10,0.1,0.5,true
0.06991514469123188,10,0.1,0.5,true
0.11491483971932978,10,0.1,0.5,true
0.015548324888853993,10,0.1,0.5,true
0.09729061784767415,10,0.1,0.5,true
0.020832058702629323,10,0.1,0.5,true
0.06522238470741604,10,0.1,0.5,true
0.055948872709573286,10,0.1,0.5,true
0.1189689748245907,10,0.1,0.5,true
0.15478255865903306,10,0.1,0.5,true
0.04698041772557218,10,0.1,0.5,true
0.06580516001628056,10,0.1,0.5,true
0.06645562629798007,10,0.1,0.5,true
0.06421925669840337,10,0.1,0.5,true
0.06782877262571864,10,0.1,0.5,true
0.05141373574418587,10,0.1,0.5,true
0.103841626078182,10,0.1,0.5,true
0.03082306728494876,10,0.1,0.5,true
0.011973459074440237,10,0.1,0.5,true
0.13143949274809705,10,0.1,0.5,true
0.03514876485736548,10,0.1,0.5,true
0.0470125818585848,10,0.1,0.5,true
0.035814931585172016,10,0.1,0.5,true
0.04332636942749042,10,0.1,0.5,true
0.046088006405486784,10,0.1,0.5,true
0.0799594770286878,10,0.1,0.5,true
0.055451871758356905,10,0.1,0.5,true
0.07030677961424306,10,0.1,0.5,true
0.051591346364271,10,0.1,0.5,true
0.05241949479818048,10,0.1,0.5,true
0.028141117254098853,10,0.1,0.5,true
0.04500955533793131,10,0.1,0.5,true
0.056542106117409445,10,0.1,0.5,true
0.04820073558568365,10,0.1,0.5,true
0.07053858347436336,10,0.1,0.5,true
0.06049397445158223,10,0.1,0.5,true
0.05024847650981048,10,0.1,0.5,true
0.11172742501055564,10,0.1,0.5,true
0.09548384167177627,10,0.1,0.5,true
0.06588280654822509,10,0.1,0.5,true
0.12331517009774617,10,0.1,0.5,true
0.07537750237306666,10,0.1,0.5,true
0.04599771216174235,10,0.1,0.5,true
0.025974073398502117,10,0.1,0.5,true
0.12202212632280073,10,0.1,0.5,true
0.057298522465502696,10,0.1,0.5,true
0.057523617905036975,10,0.1,0.5,true
0.10444958248909329,10,0.1,0.5,true
0.02826989672489424,10,0.1,0.5,true
0.05337485418829782,10,0.1,0.5,true
0.05105509996724626,10,0.1,0.5,true
0.06634260525805763,10,0.1,0.5,true
0.0454436205456218,10,0.1,0.5,true
0.07301715887771817,10,0.1,0.5,true
0.08544169980979047,10,0.1,0.5,true
0.09178758586986385,10,0.1,0.5,true
0.0915466769764216,10,0.1,0.5,true
0.04069174074269143,10,0.1,0.5,true
0.06509462042049156,10,0.1,0.5,true
0.029573848544483937,10,0.1,0.5,true
0.02636263761255748,10,0.1,0.5,true
0.035169761442808686,10,0.1,0.5,true
0.0314618567904834,10,0.1,0.5,true
0.033821389901449166,10,0.1,0.5,true
0.04591152989947907,10,0.1,0.5,true
0.036896426423554535,10,0.1,0.5,true
0.0712755483513901,10,0.1,0.5,true
0.07009406245610235,10,0.1,0.5,true
0.03383970115162801,10,0.1,0.5,true
0.08036313867081396,10,0.1,0.5,true
0.027968951856024975,10,0.1,0.5,true
0.011265458509009669,10,0.1,0.5,true
0.09246169636426295,10,0.1,0.5,true
0.025152119103067718,10,0.1,0.5,true
0.14445707792782342,10,0.1,0.5,true
0.10766297894009108,10,0.1,0.5,true
0.22188891050535273,10,0.1,0.5,true
0.029159318593509096,10,0.1,0.5,true
0.05841895241062646,10,0.1,0.5,true
0.1117935950723679,10,0.1,0.5,true
0.04707381775935231,10,0.1,0.5,true
0.056302698150767376,10,0.1,0.5,true
0.02880495944083539,10,0.1,0.5,true
0.10507375901002826,10,0.1,0.5,true
0.05850225157859521,10,0.1,0.5,true
0.07885073138822196,10,0.1,0.5,true
0.06489401492052005,10,0.1,0.5,true
0.01950050258921135,10,0.1,0.5,true
0.12793087743260176,10,0.1,0.5,true
0.03795225438297635,10,0.1,0.5,true
0.06735992116837171,10,0.1,0.5,true
0.0708995088882615,10,0.1,0.5,true
0.022778728922509178,10,0.1,0.5,true
0.08216578413955794,10,0.1,0.5,true
0.07734227966955554,10,0.1,0.5,true
0.10679941978476293,10,0.1,0.5,true
0.04215423815234696,10,0.1,0.5,true
0.1065658705614435,10,0.1,0.5,true
0.038349052240280776,10,0.1,0.5,true
0.051263886038067676,10,0.1,0.5,true
0.07537307490254413,10,0.1,0.5,true
0.052346978336188704,10,0.1,0.5,true
0.07656856551057517,10,0.1,0.5,true
0.030466233993516643,10,0.1,0.5,true
0.032757292775217814,10,0.1,0.5,true
0.11237761260742518,10,0.1,0.5,true
0.014771656387984595,10,0.1,0.5,true
0.03581524526774522,10,0.1,0.5,true
0.036343881961924826,10,0.1,0.5,true
0.07156894380651248,10,0.1,0.5,true
0.05270632389855403,10,0.1,0.5,true
0.12901170891666303,10,0.1,0.5,true
0.013941275033073481,10,0.1,0.5,true
0.045795259134311476,10,0.1,0.5,true
0.06098796151362724,10,0.1,0.5,true
0.07954111295954097,10,0.1,0.5,true
0.03535668575337393,10,0.1,0.5,true
0.06068023449848587,10,0.1,0.5,true
0.026005583187463027,10,0.1,0.5,true
0.04099844975333051,10,0.1,0.5,true
0.040827657329899486,10,0.1,0.5,true
0.03592757984018237,10,0.1,0.5,true
0.028792683796287202,10,0.1,0.5,true
0.011812066334102563,10,0.1,0.5,true
0.012550299241449023,10,0.1,0.5,true
0.039645149660844384,10,0.1,0.5,true
0.07205962867774245,10,0.1,0.5,true
0.10876520849609729,10,0.1,0.5,true
0.08392525987579609,10,0.1,0.5,true
0.0722794497556548,10,0.1,0.5,true
0.10784587657501521,10,0.1,0.5,true
0.057945257105288916,10,0.1,0.5,true
0.10927081117978946,10,0.1,0.5,true
0.040339635605988695,10,0.1,0.5,true
0.07579988377571541,10,0.1,0.5,true
0.039294065962033116,10,0.1,0.5,true
0.08271704355703713,10,0.1,0.5,true
0.05510846411049644,10,0.1,0.5,true
0.1052190980799936,10,0.1,0.5,true
0.07861103758452859,10,0.1,0.5,true
0.12559113563628024,10,0.1,0.5,true
0.0308290954565668,10,0.1,0.5,true
0.06569121468135909,10,0.1,0.5,true
0.09311639832271498,10,0.1,0.5,true
0.08810786512771787,10,0.1,0.5,true
0.06896600221080047,10,0.1,0.5,true
0.09305906678746503,10,0.1,0.5,true
0.0331918998533822,10,0.1,0.5,true
0.03690510066785455,10,0.1,0.5,true
0.11966375804208657,10,0.1,0.5,true
0.05857114657690067,10,0.1,0.5,true
0.04864961819546271,10,0.1,0.5,true
0.024572137577388575,10,0.1,0.5,true
0.060384277307593416,10,0.1,0.5,true
0.08029585941682463,10,0.1,0.5,true
0.035304807188996125,10,0.1,0.5,true
0.05701580273709282,10,0.1,0.5,true
0.06819288440555027,10,0.1,0.5,true
0.14588211187852557,10,0.1,0.5,true
0.051487543492092204,10,0.1,0.5,true
0.03972417121671135,10,0.1,0.5,true
0.03825525932660463,10,0.1,0.5,true
0.13608669232388637,10,0.1,0.5,true
0.119640796271533,10,0.1,0.5,true
0.021527099174483075,10,0.1,0.5,true
0.032672317857116454,10,0.1,0.5,true
0.06489575513868488,10,0.1,0.5,true
0.035517358694559686,10,0.1,0.5,true
0.16057530755107208,10,0.1,0.5,true
0.09239843297829038,10,0.1,0.5,true
0.0440781550562052,10,0.1,0.5,true
0.05327537428572999,10,0.1,0.5,true
0.041834096447006544,10,0.1,0.5,true
0.05196884275855683,10,0.1,0.5,true
0.014401383726030344,10,0.1,0.5,true
0.10892796021859505,10,0.1,0.5,true
0.06359964198730916,10,0.1,0.5,true
0.05957575549305037,10,0.1,0.5,true
0.12668402287403827,10,0.1,0.5,true
0.020777924543528864,10,0.1,0.5,true
0.11667981240558456,10,0.1,0.5,true
0.052470923331157576,10,0.1,0.5,true
0.03809103296473765,10,0.1,0.5,true
0.03797477011175814,10,0.1,0.5,true
0.0686708958853822,10,0.1,0.5,true
0.022137181740528446,10,0.1,0.5,true
0.1096674499466547,10,0.1,0.5,true
0.06718384559017486,10,0.1,0.5,true
0.07281460569257477,10,0.1,0.5,true
0.04946218117427531,10,0.1,0.5,true
0.06690821319372574,10,0.1,0.5,true
0.0425400901734452,10,0.1,0.5,true
0.0940826820003859,10,0.1,0.5,true
0.06449741101353776,10,0.1,0.5,true
0.07884225045872637,10,0.1,0.5,true
0.04506087101119977,10,0.1,0.5,true
0.0795954597345026,10,0.1,0.5,true
0.051693343977984196,10,0.1,0.5,true
0.04579989868324864,10,0.1,0.5,true
0.029370051605774196,10,0.1,0.5,true
0.1438041540502563,10,0.1,0.5,true
0.08547301824363807,10,0.1,0.5,true
0.06367486968286701,10,0.1,0.5,true
0.15524805536040556,10,0.1,0.5,true
0.08873117414975203,10,0.1,0.5,true
0.1233370676334752,10,0.1,0.5,true
0.03497883018875681,10,0.1,0.5,true
0.06878817919234749,10,0.1,0.5,true
0.10991725214534159,10,0.1,0.5,true
0.052876828358977085,10,0.1,0.5,true
0.018717587713739454,10,0.1,0.5,true
0.09238066963764985,10,0.1,0.5,true
0.04259531172240939,10,0.1,0.5,true
0.033774987764731604,10,0.1,0.5,true
0.08629003332485868,10,0.1,0.5,true
0.04881599221953151,10,0.1,0.5,true
0.09948382409461493,10,0.1,0.5,true
0.09277157721982493,10,0.1,0.5,true
0.04396646601255222,10,0.1,0.5,true
0.06433067173216254,10,0.1,0.5,true
0.05253333125800394,10,0.1,0.5,true
0.032879234548957546,10,0.1,0.5,true
0.021869283842250564,10,0.1,0.5,true
0.04171733200952539,10,0.1,0.5,true
0.04354803090124361,10,0.1,0.5,true
0.08160985760550785,10,0.1,0.5,true
0.13339656197890426,10,0.1,0.5,true
0.06244857988573808,10,0.1,0.5,true
0.04633627028751938,10,0.1,0.5,true
0.02401484821444926,10,0.1,0.5,true
0.04859814695581208,10,0.1,0.5,true
0.02186645148490648,10,0.1,0.5,true
0.008281115159641061,10,0.1,0.5,true
0.05016201852315624,10,0.1,0.5,true
0.08693210040581376,10,0.1,0.5,true
0.05399952494381557,10,0.1,0.5,true
0.04888688019095607,10,0.1,0.5,true
0.07930174938888446,10,0.1,0.5,true
0.05424653427111106,10,0.1,0.5,true
0.06078357411788107,10,0.1,0.5,true
0.07995295708360242,10,0.1,0.5,true
0.08748128485835721,10,0.1,0.5,true
0.07832668477423967,10,0.1,0.5,true
0.05068580403109628,10,0.1,0.5,true
0.022685046688819432,10,0.1,0.5,true
0.02515073640987588,10,0.1,0.5,true
0.18321325658111462,10,0.1,0.5,true
0.024902367185876267,10,0.1,0.5,true
0.04352854865117872,10,0.1,0.5,true
0.03496970966245612,10,0.1,0.5,true
0.041308978228701575,10,0.1,0.5,true
0.05413507871075067,10,0.1,0.5,true
0.0891777362393574,10,0.1,0.5,true
0.0454824504054796,10,0.1,0.5,true
0.02723383663100489,10,0.1,0.5,true
0.07239885065685638,10,0.1,0.5,true
0.0608594636332401,10,0.1,0.5,true
0.08753315555235157,10,0.1,0.5,true
0.04474393922096488,10,0.1,0.5,true
0.07802011815281429,10,0.1,0.5,true
0.07647826044746975,10,0.1,0.5,true
0.043323333502947384,10,0.1,0.5,true
0.06474770243126307,10,0.1,0.5,true
0.0206324807597225,10,0.1,0.5,true
0.03912603788575546,10,0.1,0.5,true
0.07921451567471302,10,0.1,0.5,true
0.031177509811882144,10,0.1,0.5,true
0.05680113620121583,10,0.1,0.5,true
0.03693647565451299,10,0.1,0.5,true
0.04695238374189943,10,0.1,0.5,true
0.026142355503162684,10,0.1,0.5,true
0.18949489643820153,10,0.1,0.5,true
0.0676585938986917,10,0.1,0.5,true
0.05093354803865502,10,0.1,0.5,true
0.04781090233958872,10,0.1,0.5,true
0.05972162540841135,10,0.1,0.5,true
0.08522725331324785,10,0.1,0.5,true
0.0578794446989223,10,0.1,0.5,true
0.061005703518120256,10,0.1,0.5,true
0.10188697324836049,10,0.1,0.5,true
0.032274812491335916,10,0.1,0.5,true
0.06796416861464924,10,0.1,0.5,true
0.051882978432658856,10,0.1,0.5,true
0.054822422443085245,10,0.1,0.5,true
0.05563647285674538,10,0.1,0.5,true
0.056288622867729156,10,0.1,0.5,true
0.05036951393929311,10,0.1,0.5,true
0.040864730274472405,10,0.1,0.5,true
0.1118488261635371,10,0.1,0.5,true
0.07155830019177976,10,0.1,0.5,true
0.11779721307477828,10,0.1,0.5,true
0.05420114282421548,10,0.1,0.5,true
0.03860095587177747,10,0.1,0.5,true
0.1546158752839698,10,0.1,0.5,true
0.06391689704516589,10,0.1,0.5,true
0.021558489202482708,10,0.1,0.5,true
0.028802158935905132,10,0.1,0.5,true
0.02396868869003555,10,0.1,0.5,true
0.056560316284783856,10,0.1,0.5,true
0.09558077643721322,10,0.1,0.5,true
0.08417911037997176,10,0.1,0.5,true
0.03304624240063167,10,0.1,0.5,true
0.057033462629523135,10,0.1,0.5,true
0.09529867547731732,10,0.1,0.5,true
0.030813994718216733,10,0.1,0.5,true
0.11674136653974648,10,0.1,0.5,true
0.04257514213423095,10,0.1,0.5,true
0.04214673582905194,10,0.1,0.5,true
0.047619100843890705,10,0.1,0.5,true
0.17623369214541043,10,0.1,0.5,true
0.09636456076792578,10,0.1,0.5,true
0.12597138420117746,10,0.1,0.5,true
0.11068574067711555,10,0.1,0.5,true
0.08144123208983496,10,0.1,0.5,true
0.02298388245042989,10,0.1,0.5,true
0.020368127784934416,10,0.1,0.5,true
0.12861505680245566,10,0.1,0.5,true
0.04278124933156538,10,0.1,0.5,true
0.03563557285928781,10,0.1,0.5,true
0.04387023766281453,10,0.1,0.5,true
0.0319048264361708,10,0.1,0.5,true
0.042139899418163866,10,0.1,0.5,true
0.07849700542383833,10,0.1,0.5,true
0.09248447467982235,10,0.1,0.5,true
0.1061352275164818,10,0.1,0.5,true
0.06176375675311544,10,0.1,0.5,true
0.05694654611815955,10,0.1,0.5,true
0.03735301610529802,10,0.1,0.5,true
0.07950947134742588,10,0.1,0.5,true
0.06371170783445806,10,0.1,0.5,true
0.1791365093814094,10,0.1,0.5,true
0.015067392568857675,10,0.1,0.5,true
0.059717470135874376,10,0.1,0.5,true
0.09709851327654688,10,0.1,0.5,true
0.07568036770203175,10,0.1,0.5,true
0.05418207258349093,10,0.1,0.5,true
0.07397305086293078,10,0.1,0.5,true
0.02021992006873901,10,0.1,0.5,true
0.06127849192091806,10,0.1,0.5,true
0.04020856202701892,10,0.1,0.5,true
0.04061306169460367,10,0.1,0.5,true
0.05633957240146285,10,0.1,0.5,true
0.08195427104351365,10,0.1,0.5,true
0.1259051971226827,10,0.1,0.5,true
0.07750208939315598,10,0.1,0.5,true
0.06039103753568905,10,0.1,0.5,true
0.04866958044640263,10,0.1,0.5,true
0.041453436425043205,10,0.1,0.5,true
0.027336850746633102,10,0.1,0.5,true
0.0300254665576883,10,0.1,0.5,true
0.05045417151883483,10,0.1,0.5,true
0.028257282059388843,10,0.1,0.5,true
0.030816437550980482,10,0.1,0.5,true
0.05697709538712847,10,0.1,0.5,true
0.017450517771800123,10,0.1,0.5,true
0.01764460641555716,10,0.1,0.5,true
0.01416655484132855,10,0.1,0.5,true
0.04202983572174807,10,0.1,0.5,true
0.03467972396472602,10,0.1,0.5,true
0.05743860640950216,10,0.1,0.5,true
0.07628888607677592,10,0.1,0.5,true
0.043771542572531706,10,0.1,0.5,true
0.11388285627331574,10,0.1,0.5,true
0.07993406712004957,10,0.1,0.5,true
0.03464289389750843,10,0.1,0.5,true
0.04521071334731016,10,0.1,0.5,true
0.040190764805480374,10,0.1,0.5,true
0.17818488919672132,10,0.1,0.5,true
0.07619029574112225,10,0.1,0.5,true
0.03736489756616597,10,0.1,0.5,true
0.07107870678759814,10,0.1,0.5,true
0.023459482986856003,10,0.1,0.5,true
0.05020815132301597,10,0.1,0.5,true
0.0376377818452678,10,0.1,0.5,true
0.04536176804643347,10,0.1,0.5,true
0.013728122205548622,10,0.1,0.5,true
0.037378502698194836,10,0.1,0.5,true
0.05668236061847232,10,0.1,0.5,true
0.01861710631164832,10,0.1,0.5,true
0.08948885964825967,10,0.1,0.5,true
0.07110385037598888,10,0.1,0.5,true
0.03106762948050292,10,0.1,0.5,true
0.10967248160469145,10,0.1,0.5,true
0.04677449399547588,10,0.1,0.5,true
0.07004760374222603,10,0.1,0.5,true
0.12882197709031418,10,0.1,0.5,true
0.037734262932618556,10,0.1,0.5,true
0.05959945062479092,10,0.1,0.5,true
0.09617672928179122,10,0.1,0.5,true
0.043627737848661925,10,0.1,0.5,true
0.0912262402728299,10,0.1,0.5,true
0.021457145114217556,10,0.1,0.5,true
0.025421449771745534,10,0.1,0.5,true
0.04103220999566086,10,0.1,0.5,true
0.07091902193197172,10,0.1,0.5,true
0.08662700867222936,10,0.1,0.5,true
0.022424342099377347,10,0.1,0.5,true
0.09889573082499238,10,0.1,0.5,true
0.025715736606459465,10,0.1,0.5,true
0.06421568031386723,10,0.1,0.5,true
0.02981036004110003,10,0.1,0.5,true
0.04105878891990739,10,0.1,0.5,true
0.08700600230713407,10,0.1,0.5,true
0.07452606005244373,10,0.1,0.5,true
0.10340260322098106,10,0.1,0.5,true
0.1017051545311956,10,0.1,0.5,true
0.05352530097707669,10,0.1,0.5,true
0.059793848406986906,10,0.1,0.5,true
0.037321452346103706,10,0.1,0.5,true
0.05647209706931791,10,0.1,0.5,true
0.02436844525645729,10,0.1,0.5,true
0.049084696034573536,10,0.1,0.5,true
0.061713602109379775,10,0.1,0.5,true
0.025246440937095917,10,0.1,0.5,true
0.052411257726824395,10,0.1,0.5,true
0.01566468219447742,10,0.1,0.5,true
0.1312261754210575,10,0.1,0.5,true
0.044527654100362135,10,0.1,0.5,true
0.04167270324829196,10,0.1,0.5,true
0.07778261317191537,10,0.1,0.5,true
0.034941790885245815,10,0.1,0.5,true
0.030814192500792845,10,0.1,0.5,true
0.07555097016827804,10,0.1,0.5,true
0.029785089626915635,10,0.1,0.5,true
0.11415214791947094,10,0.1,0.5,true
0.026172188145497825,10,0.1,0.5,true
0.04931503854892414,10,0.1,0.5,true
0.025483854083838343,10,0.1,0.5,true
0.104275208357618,10,0.1,0.5,true
0.11886279725687296,10,0.1,0.5,true
0.029067090122238914,10,0.1,0.5,true
0.07300189915492243,10,0.1,0.5,true
0.020479947910540707,10,0.1,0.5,true
0.06846959033806914,10,0.1,0.5,true
0.12500876109322018,10,0.1,0.5,true
0.059155958684918485,10,0.1,0.5,true
0.0121510993309827,10,0.1,0.5,true
0.05437874506497723,10,0.1,0.5,true
0.1336037643264366,10,0.1,0.5,true
0.07326116608264985,10,0.1,0.5,true
0.1188461701847325,10,0.1,0.5,true
0.04298139750759548,10,0.1,0.5,true
0.033214384490729304,10,0.1,0.5,true
0.09130424015978804,10,0.1,0.5,true
0.03129695169791931,10,0.1,0.5,true
0.066531151253968,10,0.1,0.5,true
0.12389521602158025,10,0.1,0.5,true
0.07371404582958296,10,0.1,0.5,true
0.07752384435828924,10,0.1,0.5,true
0.06756284997279938,10,0.1,0.5,true
0.06817970826246307,10,0.1,0.5,true
0.028797569801589314,10,0.1,0.5,true
0.02591396503957417,10,0.1,0.5,true
0.06343075653263565,10,0.1,0.5,true
0.04479643671042739,10,0.1,0.5,true
0.04111768492953486,10,0.1,0.5,true
0.07767363357617375,10,0.1,0.5,true
0.030650199288164752,10,0.1,0.5,true
0.07387528376625765,10,0.1,0.5,true
0.04423969963370143,10,0.1,0.5,true
0.024977887304613228,10,0.1,0.5,true
0.10180793601033766,10,0.1,0.5,true
0.06581845682005798,10,0.1,0.5,true
0.06417249428235053,10,0.1,0.5,true
0.07531218843006215,10,0.1,0.5,true
0.030476723909021085,10,0.1,0.5,true
0.05196107284834274,10,0.1,0.5,true
0.06012957165807306,10,0.1,0.5,true
0.028761221918629905,10,0.1,0.5,true
0.10794214387315895,10,0.1,0.5,true
0.05397653611830555,10,0.1,0.5,true
0.08572838550758469,10,0.1,0.5,true
0.04322493073757028,10,0.1,0.5,true
0.05370701477075871,10,0.1,0.5,true
0.03974277862046268,10,0.1,0.5,true
0.07152100296559213,10,0.1,0.5,true
0.054006140983530675,10,0.1,0.5,true
0.08457220219022431,10,0.1,0.5,true
0.05730127807669625,10,0.1,0.5,true
0.0596639184091705,10,0.1,0.5,true
0.06645134987318559,10,0.1,0.5,true
0.045534597804661604,10,0.1,0.5,true
0.05039911644442988,10,0.1,0.5,true
0.12970844082731794,10,0.1,0.5,true
0.05562401224340003,10,0.1,0.5,true
0.04766927315026821,10,0.1,0.5,true
0.04870309428365069,10,0.1,0.5,true
0.09073930817453123,10,0.1,0.5,true
0.07766808219431531,10,0.1,0.5,true
0.15939633498277003,10,0.1,0.5,true
0.04605791832775639,10,0.1,0.5,true
0.1505911836108531,10,0.1,0.5,true
0.046744230168062804,10,0.1,0.5,true
0.06540024936807265,10,0.1,0.5,true
0.06021907523372374,10,0.1,0.5,true
0.04212190284865927,10,0.1,0.5,true
0.06100845556706919,10,0.1,0.5,true
0.08130661114559684,10,0.1,0.5,true
0.060806661807038934,10,0.1,0.5,true
0.10478096695097222,10,0.1,0.5,true
0.06977734356681371,10,0.1,0.5,true
0.0453689552823803,10,0.1,0.5,true
